Qubits,Topology,Targets,J,Phase,Gates_A,Gates_B,Node,Success,Time_s,State,Shots
3,2_to_1,001|110,0,3.1416,19,11,computaex,True,4.277143955230713,001,477
3,2_to_1,001|110,0,3.1416,19,11,computaex,True,4.277143955230713,110,523
4,1_to_3,0011|1100,1,2.1269,20,48,computaex,True,4.2692766189575195,0011,504
4,1_to_3,0011|1100,1,2.1269,20,48,computaex,True,4.2692766189575195,1100,496
4,2_to_2,0011|1100,1,2.1269,34,34,computaex,True,4.419740438461304,0011,504
4,2_to_2,0011|1100,1,2.1269,34,34,computaex,True,4.419740438461304,1100,496
4,3_to_1,0011|1100,1,2.1269,48,20,computaex,True,5.111834526062012,0011,475
4,3_to_1,0011|1100,1,2.1269,48,20,computaex,True,5.111834526062012,1100,525
5,1_to_4,00001|00010|00100,2,1.6272,44,122,computaex,True,4.394754886627197,00001,333
5,1_to_4,00001|00010|00100,2,1.6272,44,122,computaex,True,4.394754886627197,00010,329
5,1_to_4,00001|00010|00100,2,1.6272,44,122,computaex,True,4.394754886627197,00100,338
5,2_to_3,00001|00010|00100,2,1.6272,76,90,computaex,True,4.998883247375488,00001,323
5,2_to_3,00001|00010|00100,2,1.6272,76,90,computaex,True,4.998883247375488,00010,326
5,2_to_3,00001|00010|00100,2,1.6272,76,90,computaex,True,4.998883247375488,00100,351
5,3_to_2,00001|00010|00100,2,1.6272,102,64,computaex,True,7.303560495376587,00001,345
5,3_to_2,00001|00010|00100,2,1.6272,102,64,computaex,True,7.303560495376587,00010,325
5,3_to_2,00001|00010|00100,2,1.6272,102,64,computaex,True,7.303560495376587,00100,330
5,4_to_1,00001|00010|00100,2,1.6272,128,38,computaex,True,17.766079425811768,00001,341
5,4_to_1,00001|00010|00100,2,1.6272,128,38,computaex,True,17.766079425811768,00010,323
5,4_to_1,00001|00010|00100,2,1.6272,128,38,computaex,True,17.766079425811768,00100,336
6,1_to_5,000000|111111,3,2.7648,38,142,computaex,True,4.483860969543457,000000,481
6,1_to_5,000000|111111,3,2.7648,38,142,computaex,True,4.483860969543457,111111,519
6,2_to_4,000000|111111,3,2.7648,64,116,computaex,True,5.280861854553223,000000,494
6,2_to_4,000000|111111,3,2.7648,64,116,computaex,True,5.280861854553223,111111,506
6,3_to_3,000000|111111,3,2.7648,90,90,computaex,True,9.667401313781738,000000,506
6,3_to_3,000000|111111,3,2.7648,90,90,computaex,True,9.667401313781738,111111,494
6,4_to_2,000000|111111,3,2.7648,116,64,computaex,True,36.76769280433655,000000,503
6,4_to_2,000000|111111,3,2.7648,116,64,computaex,True,36.76769280433655,111111,497
6,5_to_1,000000|111111,3,2.7648,142,38,computaex,True,162.20757794380188,000000,500
6,5_to_1,000000|111111,3,2.7648,142,38,computaex,True,162.20757794380188,111111,500
7,1_to_6,1010101|0101010,5,2.6055,56,246,computaex,True,4.818941593170166,1010101,495
7,1_to_6,1010101|0101010,5,2.6055,56,246,computaex,True,4.818941593170166,0101010,505
7,2_to_5,1010101|0101010,5,2.6055,94,208,computaex,True,7.041557312011719,1010101,511
7,2_to_5,1010101|0101010,5,2.6055,94,208,computaex,True,7.041557312011719,0101010,489
7,3_to_4,1010101|0101010,5,2.6055,132,170,computaex,True,20.321635961532593,1010101,477
7,3_to_4,1010101|0101010,5,2.6055,132,170,computaex,True,20.321635961532593,0101010,523
7,4_to_3,1010101|0101010,5,2.6055,170,132,computaex,True,104.24240326881409,1010101,518
7,4_to_3,1010101|0101010,5,2.6055,170,132,computaex,True,104.24240326881409,0101010,482
7,5_to_2,1010101|0101010,5,2.6055,208,94,computaex,True,488.56923508644104,1010101,506
7,5_to_2,1010101|0101010,5,2.6055,208,94,computaex,True,488.56923508644104,0101010,494
7,6_to_1,1010101|0101010,5,2.6055,246,56,computaex,True,1875.1242537498474,1010101,491
7,6_to_1,1010101|0101010,5,2.6055,246,56,computaex,True,1875.1242537498474,0101010,509
8,1_to_7,00001111|11110000,8,2.4125,83,419,computaex,True,5.482008218765259,00001111,510
8,1_to_7,00001111|11110000,8,2.4125,83,419,computaex,True,5.482008218765259,11110000,490
8,2_to_6,00001111|11110000,8,2.4125,139,363,computaex,True,13.967273473739624,00001111,503
8,2_to_6,00001111|11110000,8,2.4125,139,363,computaex,True,13.967273473739624,11110000,497
8,3_to_5,00001111|11110000,8,2.4125,195,307,computaex,True,48.85170936584473,00001111,518
8,3_to_5,00001111|11110000,8,2.4125,195,307,computaex,True,48.85170936584473,11110000,482
8,4_to_4,00001111|11110000,8,2.4125,251,251,computaex,True,235.79324078559875,00001111,468
8,4_to_4,00001111|11110000,8,2.4125,251,251,computaex,True,235.79324078559875,11110000,532
8,5_to_3,00001111|11110000,8,2.4125,307,195,computaex,True,1165.5105714797974,00001111,512
8,5_to_3,00001111|11110000,8,2.4125,307,195,computaex,True,1165.5105714797974,11110000,488
8,6_to_2,00001111|11110000,8,2.4125,363,139,computaex,True,6609.257809638977,00001111,498
8,6_to_2,00001111|11110000,8,2.4125,363,139,computaex,True,6609.257809638977,11110000,502
8,7_to_1,00001111|11110000,8,2.4125,419,83,computaex,True,27802.955249786377,00001111,493
8,7_to_1,00001111|11110000,8,2.4125,419,83,computaex,True,27802.955249786377,11110000,507
9,1_to_8,100000001|010000010|001000100,9,2.705,122,756,computaex,True,8.838096380233765,100000001,328
9,1_to_8,100000001|010000010|001000100,9,2.705,122,756,computaex,True,8.838096380233765,010000010,346
9,1_to_8,100000001|010000010|001000100,9,2.705,122,756,computaex,True,8.838096380233765,001000100,326
9,2_to_7,100000001|010000010|001000100,9,2.705,204,674,computaex,True,26.901552438735962,100000001,335
9,2_to_7,100000001|010000010|001000100,9,2.705,204,674,computaex,True,26.901552438735962,010000010,316
9,2_to_7,100000001|010000010|001000100,9,2.705,204,674,computaex,True,26.901552438735962,001000100,349
9,3_to_6,100000001|010000010|001000100,9,2.705,286,592,computaex,True,138.58130407333374,100000001,331
9,3_to_6,100000001|010000010|001000100,9,2.705,286,592,computaex,True,138.58130407333374,010000010,328
9,3_to_6,100000001|010000010|001000100,9,2.705,286,592,computaex,True,138.58130407333374,001000100,341
9,4_to_5,100000001|010000010|001000100,9,2.705,388,490,computaex,True,701.335934638977,100000001,331
9,4_to_5,100000001|010000010|001000100,9,2.705,388,490,computaex,True,701.335934638977,010000010,338
9,4_to_5,100000001|010000010|001000100,9,2.705,388,490,computaex,True,701.335934638977,001000100,331
9,5_to_4,100000001|010000010|001000100,9,2.705,490,388,computaex,True,3652.1370191574097,100000001,330
9,5_to_4,100000001|010000010|001000100,9,2.705,490,388,computaex,True,3652.1370191574097,010000010,346
9,5_to_4,100000001|010000010|001000100,9,2.705,490,388,computaex,True,3652.1370191574097,001000100,324
9,6_to_3,100000001|010000010|001000100,9,2.705,592,286,computaex,True,20572.964822292328,100000001,335
9,6_to_3,100000001|010000010|001000100,9,2.705,592,286,computaex,True,20572.964822292328,010000010,349
9,6_to_3,100000001|010000010|001000100,9,2.705,592,286,computaex,True,20572.964822292328,001000100,316
3,1_to_2,001|110,0,3.1416,11,19,computaex,True,2.2683215141296387,001,521
3,1_to_2,001|110,0,3.1416,11,19,computaex,True,2.2683215141296387,110,479
3,2_to_1,001|110,0,3.1416,19,11,computaex,True,4.243039131164551,001,481
3,2_to_1,001|110,0,3.1416,19,11,computaex,True,4.243039131164551,110,519
4,1_to_3,0011|1100,1,2.1269,20,48,computaex,True,4.282261371612549,0011,497
4,1_to_3,0011|1100,1,2.1269,20,48,computaex,True,4.282261371612549,1100,503
4,2_to_2,0011|1100,1,2.1269,34,34,computaex,True,4.44304347038269,0011,510
4,2_to_2,0011|1100,1,2.1269,34,34,computaex,True,4.44304347038269,1100,490
4,3_to_1,0011|1100,1,2.1269,48,20,computaex,True,4.9701080322265625,0011,498
4,3_to_1,0011|1100,1,2.1269,48,20,computaex,True,4.9701080322265625,1100,502
5,1_to_4,00001|00010|00100,2,1.6272,44,122,computaex,True,4.401076316833496,00001,326
5,1_to_4,00001|00010|00100,2,1.6272,44,122,computaex,True,4.401076316833496,00010,358
5,1_to_4,00001|00010|00100,2,1.6272,44,122,computaex,True,4.401076316833496,00100,316
5,2_to_3,00001|00010|00100,2,1.6272,76,90,computaex,True,4.817120552062988,00001,333
5,2_to_3,00001|00010|00100,2,1.6272,76,90,computaex,True,4.817120552062988,00010,347
5,2_to_3,00001|00010|00100,2,1.6272,76,90,computaex,True,4.817120552062988,00100,320
5,3_to_2,00001|00010|00100,2,1.6272,102,64,computaex,True,7.380150079727173,00001,298
5,3_to_2,00001|00010|00100,2,1.6272,102,64,computaex,True,7.380150079727173,00010,352
5,3_to_2,00001|00010|00100,2,1.6272,102,64,computaex,True,7.380150079727173,00100,350
5,4_to_1,00001|00010|00100,2,1.6272,128,38,computaex,True,18.88529086112976,00001,294
5,4_to_1,00001|00010|00100,2,1.6272,128,38,computaex,True,18.88529086112976,00010,357
5,4_to_1,00001|00010|00100,2,1.6272,128,38,computaex,True,18.88529086112976,00100,349
6,1_to_5,000000|111111,3,2.7648,38,142,computaex,True,4.421381950378418,000000,508
6,1_to_5,000000|111111,3,2.7648,38,142,computaex,True,4.421381950378418,111111,492
6,2_to_4,000000|111111,3,2.7648,64,116,computaex,True,5.455126047134399,000000,502
6,2_to_4,000000|111111,3,2.7648,64,116,computaex,True,5.455126047134399,111111,498
6,3_to_3,000000|111111,3,2.7648,90,90,computaex,True,9.718011856079102,000000,512
6,3_to_3,000000|111111,3,2.7648,90,90,computaex,True,9.718011856079102,111111,488
6,4_to_2,000000|111111,3,2.7648,116,64,computaex,True,35.76378011703491,000000,492
6,4_to_2,000000|111111,3,2.7648,116,64,computaex,True,35.76378011703491,111111,508
6,5_to_1,000000|111111,3,2.7648,142,38,computaex,True,132.29406785964966,000000,494
6,5_to_1,000000|111111,3,2.7648,142,38,computaex,True,132.29406785964966,111111,506
7,1_to_6,1010101|0101010,5,2.6055,56,246,computaex,True,4.8359129428863525,1010101,510
7,1_to_6,1010101|0101010,5,2.6055,56,246,computaex,True,4.8359129428863525,0101010,490
7,2_to_5,1010101|0101010,5,2.6055,94,208,computaex,True,7.467824697494507,1010101,506
7,2_to_5,1010101|0101010,5,2.6055,94,208,computaex,True,7.467824697494507,0101010,494
7,3_to_4,1010101|0101010,5,2.6055,132,170,computaex,True,22.379921913146973,1010101,474
7,3_to_4,1010101|0101010,5,2.6055,132,170,computaex,True,22.379921913146973,0101010,526
7,4_to_3,1010101|0101010,5,2.6055,170,132,computaex,True,100.37331891059875,1010101,490
7,4_to_3,1010101|0101010,5,2.6055,170,132,computaex,True,100.37331891059875,0101010,510
7,5_to_2,1010101|0101010,5,2.6055,208,94,computaex,True,471.6987009048462,1010101,465
7,5_to_2,1010101|0101010,5,2.6055,208,94,computaex,True,471.6987009048462,0101010,535
7,6_to_1,1010101|0101010,5,2.6055,246,56,computaex,True,1915.5332357883453,1010101,520
7,6_to_1,1010101|0101010,5,2.6055,246,56,computaex,True,1915.5332357883453,0101010,480
8,1_to_7,00001111|11110000,8,2.4125,83,419,computaex,True,5.480849266052246,00001111,500
8,1_to_7,00001111|11110000,8,2.4125,83,419,computaex,True,5.480849266052246,11110000,500
8,2_to_6,00001111|11110000,8,2.4125,139,363,computaex,True,12.464012384414673,00001111,479
8,2_to_6,00001111|11110000,8,2.4125,139,363,computaex,True,12.464012384414673,11110000,521
8,3_to_5,00001111|11110000,8,2.4125,195,307,computaex,True,49.79275989532471,00001111,499
8,3_to_5,00001111|11110000,8,2.4125,195,307,computaex,True,49.79275989532471,11110000,501
8,4_to_4,00001111|11110000,8,2.4125,251,251,computaex,True,296.25802779197693,00001111,482
8,4_to_4,00001111|11110000,8,2.4125,251,251,computaex,True,296.25802779197693,11110000,518
8,5_to_3,00001111|11110000,8,2.4125,307,195,computaex,True,1391.5055191516876,00001111,497
8,5_to_3,00001111|11110000,8,2.4125,307,195,computaex,True,1391.5055191516876,11110000,503
8,6_to_2,00001111|11110000,8,2.4125,363,139,computaex,True,5774.413463354111,00001111,514
8,6_to_2,00001111|11110000,8,2.4125,363,139,computaex,True,5774.413463354111,11110000,486
8,7_to_1,00001111|11110000,8,2.4125,419,83,computaex,True,33519.48081231117,00001111,505
8,7_to_1,00001111|11110000,8,2.4125,419,83,computaex,True,33519.48081231117,11110000,495
9,1_to_8,100000001|010000010|001000100,9,2.705,122,756,computaex,True,7.7078704833984375,100000001,329
9,1_to_8,100000001|010000010|001000100,9,2.705,122,756,computaex,True,7.7078704833984375,010000010,355
9,1_to_8,100000001|010000010|001000100,9,2.705,122,756,computaex,True,7.7078704833984375,001000100,316
9,2_to_7,100000001|010000010|001000100,9,2.705,204,674,computaex,True,27.41702961921692,100000001,333
9,2_to_7,100000001|010000010|001000100,9,2.705,204,674,computaex,True,27.41702961921692,010000010,363
9,2_to_7,100000001|010000010|001000100,9,2.705,204,674,computaex,True,27.41702961921692,001000100,304
9,3_to_6,100000001|010000010|001000100,9,2.705,286,592,computaex,True,141.2743866443634,100000001,341
9,3_to_6,100000001|010000010|001000100,9,2.705,286,592,computaex,True,141.2743866443634,010000010,333
9,3_to_6,100000001|010000010|001000100,9,2.705,286,592,computaex,True,141.2743866443634,001000100,326
9,4_to_5,100000001|010000010|001000100,9,2.705,388,490,computaex,True,884.6203737258911,100000001,354
9,4_to_5,100000001|010000010|001000100,9,2.705,388,490,computaex,True,884.6203737258911,010000010,323
9,4_to_5,100000001|010000010|001000100,9,2.705,388,490,computaex,True,884.6203737258911,001000100,323
9,5_to_4,100000001|010000010|001000100,9,2.705,490,388,computaex,True,4505.044022798538,100000001,328
9,5_to_4,100000001|010000010|001000100,9,2.705,490,388,computaex,True,4505.044022798538,010000010,324
9,5_to_4,100000001|010000010|001000100,9,2.705,490,388,computaex,True,4505.044022798538,001000100,348
9,6_to_3,100000001|010000010|001000100,9,2.705,592,286,computaex,True,18094.899651527405,100000001,336
9,6_to_3,100000001|010000010|001000100,9,2.705,592,286,computaex,True,18094.899651527405,010000010,321
9,6_to_3,100000001|010000010|001000100,9,2.705,592,286,computaex,True,18094.899651527405,001000100,343
3,2_to_1,001|110,0,3.1416,19,11,lusitania,True,99608.99203038216,001,495
3,2_to_1,001|110,0,3.1416,19,11,lusitania,True,99608.99203038216,110,505
4,1_to_3,0011|1100,1,2.1269,20,48,lusitania,True,3.4166696071624756,0011,517
4,1_to_3,0011|1100,1,2.1269,20,48,lusitania,True,3.4166696071624756,1100,483
4,2_to_2,0011|1100,1,2.1269,34,34,lusitania,True,4.421011924743652,0011,485
4,2_to_2,0011|1100,1,2.1269,34,34,lusitania,True,4.421011924743652,1100,515
4,3_to_1,0011|1100,1,2.1269,48,20,lusitania,True,5.034976243972778,0011,482
4,3_to_1,0011|1100,1,2.1269,48,20,lusitania,True,5.034976243972778,1100,518
5,1_to_4,00001|00010|00100,2,1.6272,44,122,lusitania,True,4.417694091796875,00001,365
5,1_to_4,00001|00010|00100,2,1.6272,44,122,lusitania,True,4.417694091796875,00010,328
5,1_to_4,00001|00010|00100,2,1.6272,44,122,lusitania,True,4.417694091796875,00100,307
5,2_to_3,00001|00010|00100,2,1.6272,76,90,lusitania,True,4.918513059616089,00001,360
5,2_to_3,00001|00010|00100,2,1.6272,76,90,lusitania,True,4.918513059616089,00010,337
5,2_to_3,00001|00010|00100,2,1.6272,76,90,lusitania,True,4.918513059616089,00100,303
5,3_to_2,00001|00010|00100,2,1.6272,102,64,lusitania,True,7.40713357925415,00001,316
5,3_to_2,00001|00010|00100,2,1.6272,102,64,lusitania,True,7.40713357925415,00010,332
5,3_to_2,00001|00010|00100,2,1.6272,102,64,lusitania,True,7.40713357925415,00100,352
5,4_to_1,00001|00010|00100,2,1.6272,128,38,lusitania,True,19.252264738082886,00001,330
5,4_to_1,00001|00010|00100,2,1.6272,128,38,lusitania,True,19.252264738082886,00010,310
5,4_to_1,00001|00010|00100,2,1.6272,128,38,lusitania,True,19.252264738082886,00100,360
6,1_to_5,000000|111111,3,2.7648,38,142,lusitania,True,4.491678714752197,000000,500
6,1_to_5,000000|111111,3,2.7648,38,142,lusitania,True,4.491678714752197,111111,500
6,2_to_4,000000|111111,3,2.7648,64,116,lusitania,True,5.280334234237671,000000,481
6,2_to_4,000000|111111,3,2.7648,64,116,lusitania,True,5.280334234237671,111111,519
6,3_to_3,000000|111111,3,2.7648,90,90,lusitania,True,9.62462568283081,000000,506
6,3_to_3,000000|111111,3,2.7648,90,90,lusitania,True,9.62462568283081,111111,494
6,4_to_2,000000|111111,3,2.7648,116,64,lusitania,True,32.33164858818054,000000,492
6,4_to_2,000000|111111,3,2.7648,116,64,lusitania,True,32.33164858818054,111111,508
6,5_to_1,000000|111111,3,2.7648,142,38,lusitania,True,157.23777389526367,000000,481
6,5_to_1,000000|111111,3,2.7648,142,38,lusitania,True,157.23777389526367,111111,519
7,1_to_6,1010101|0101010,5,2.6055,56,246,lusitania,True,4.859364032745361,1010101,486
7,1_to_6,1010101|0101010,5,2.6055,56,246,lusitania,True,4.859364032745361,0101010,514
7,2_to_5,1010101|0101010,5,2.6055,94,208,lusitania,True,7.484433174133301,1010101,524
7,2_to_5,1010101|0101010,5,2.6055,94,208,lusitania,True,7.484433174133301,0101010,476
7,3_to_4,1010101|0101010,5,2.6055,132,170,lusitania,True,22.080413579940796,1010101,504
7,3_to_4,1010101|0101010,5,2.6055,132,170,lusitania,True,22.080413579940796,0101010,496
7,4_to_3,1010101|0101010,5,2.6055,170,132,lusitania,True,86.54456090927124,1010101,484
7,4_to_3,1010101|0101010,5,2.6055,170,132,lusitania,True,86.54456090927124,0101010,516
7,5_to_2,1010101|0101010,5,2.6055,208,94,lusitania,True,442.9895329475403,1010101,500
7,5_to_2,1010101|0101010,5,2.6055,208,94,lusitania,True,442.9895329475403,0101010,500
7,6_to_1,1010101|0101010,5,2.6055,246,56,lusitania,True,1851.8732788562775,1010101,526
7,6_to_1,1010101|0101010,5,2.6055,246,56,lusitania,True,1851.8732788562775,0101010,474
8,1_to_7,00001111|11110000,8,2.4125,83,419,lusitania,True,5.500989675521851,00001111,508
8,1_to_7,00001111|11110000,8,2.4125,83,419,lusitania,True,5.500989675521851,11110000,492
8,2_to_6,00001111|11110000,8,2.4125,139,363,lusitania,True,13.386183261871338,00001111,506
8,2_to_6,00001111|11110000,8,2.4125,139,363,lusitania,True,13.386183261871338,11110000,494
8,3_to_5,00001111|11110000,8,2.4125,195,307,lusitania,True,56.27251601219177,00001111,527
8,3_to_5,00001111|11110000,8,2.4125,195,307,lusitania,True,56.27251601219177,11110000,473
8,4_to_4,00001111|11110000,8,2.4125,251,251,lusitania,True,249.26755213737488,00001111,495
